"","genus","species","DBH","wd"
"2738","Quararibea","Quararibea asterolepis",31.6,0.454
"2739","Quararibea","Quararibea asterolepis",31.7,0.454
"2740","Quararibea","Quararibea asterolepis",31.8,0.454
"2741","Quararibea","Quararibea asterolepis",31.9,0.454
"2742","Quararibea","Quararibea asterolepis",32,0.454
"2743","Quararibea","Quararibea asterolepis",32.2,0.454
"2744","Quararibea","Quararibea asterolepis",32.3,0.454
"2745","Quararibea","Quararibea asterolepis",32.4,0.454
"2746","Quararibea","Quararibea asterolepis",32.5,0.454
"2747","Quararibea","Quararibea asterolepis",32.6,0.454
"2748","Quararibea","Quararibea asterolepis",32.6,0.454
"2749","Quararibea","Quararibea asterolepis",32.6,0.454
"2750","Quararibea","Quararibea asterolepis",32.6,0.454
"2751","Quararibea","Quararibea asterolepis",32.7,0.454
"2752","Quararibea","Quararibea asterolepis",32.8,0.454
"2753","Quararibea","Quararibea asterolepis",32.8,0.454
"2754","Quararibea","Quararibea asterolepis",32.9,0.454
"2755","Quararibea","Quararibea asterolepis",33.1,0.454
"2756","Quararibea","Quararibea asterolepis",33.2,0.454
"2757","Quararibea","Quararibea asterolepis",33.2,0.454
"2758","Quararibea","Quararibea asterolepis",33.2,0.454
"2759","Quararibea","Quararibea asterolepis",33.3,0.454
"2760","Quararibea","Quararibea asterolepis",33.5,0.454
"2761","Quararibea","Quararibea asterolepis",33.6,0.454
"2762","Quararibea","Quararibea asterolepis",33.7,0.454
"2763","Quararibea","Quararibea asterolepis",33.9,0.454
"2764","Quararibea","Quararibea asterolepis",34,0.454
"2765","Quararibea","Quararibea asterolepis",34,0.454
"2766","Quararibea","Quararibea asterolepis",34,0.454
"2767","Quararibea","Quararibea asterolepis",34.2,0.454
"2768","Quararibea","Quararibea asterolepis",34.2,0.454
"2769","Quararibea","Quararibea asterolepis",34.2,0.454
"2770","Quararibea","Quararibea asterolepis",34.3,0.454
"2771","Quararibea","Quararibea asterolepis",34.4,0.454
"2772","Quararibea","Quararibea asterolepis",34.4,0.454
"2773","Quararibea","Quararibea asterolepis",34.5,0.454
"2774","Quararibea","Quararibea asterolepis",34.5,0.454
"2775","Quararibea","Quararibea asterolepis",34.5,0.454
"2776","Quararibea","Quararibea asterolepis",34.6,0.454
"2777","Quararibea","Quararibea asterolepis",34.9,0.454
"2778","Quararibea","Quararibea asterolepis",35.1,0.454
"2779","Quararibea","Quararibea asterolepis",35.2,0.454
"2780","Quararibea","Quararibea asterolepis",35.2,0.454
"2781","Quararibea","Quararibea asterolepis",35.2,0.454
"2782","Quararibea","Quararibea asterolepis",35.4,0.454
"2783","Quararibea","Quararibea asterolepis",35.4,0.454
"2784","Quararibea","Quararibea asterolepis",35.5,0.454
"2785","Quararibea","Quararibea asterolepis",35.7,0.454
"2786","Quararibea","Quararibea asterolepis",35.7,0.454
"2787","Quararibea","Quararibea asterolepis",35.8,0.454
"2788","Quararibea","Quararibea asterolepis",36.1,0.454
"2789","Quararibea","Quararibea asterolepis",36.2,0.454
"2790","Quararibea","Quararibea asterolepis",36.3,0.454
"2791","Quararibea","Quararibea asterolepis",36.4,0.454
"2792","Quararibea","Quararibea asterolepis",36.4,0.454
"2793","Quararibea","Quararibea asterolepis",36.8,0.454
"2794","Quararibea","Quararibea asterolepis",36.9,0.454
"2795","Quararibea","Quararibea asterolepis",37,0.454
"2796","Quararibea","Quararibea asterolepis",37.5,0.454
"2797","Quararibea","Quararibea asterolepis",37.5,0.454
"2798","Quararibea","Quararibea asterolepis",37.6,0.454
"2799","Quararibea","Quararibea asterolepis",37.7,0.454
"2800","Quararibea","Quararibea asterolepis",38.2,0.454
"2801","Quararibea","Quararibea asterolepis",38.3,0.454
"2802","Quararibea","Quararibea asterolepis",38.4,0.454
"2803","Quararibea","Quararibea asterolepis",38.4,0.454
"2804","Quararibea","Quararibea asterolepis",38.5,0.454
"2805","Quararibea","Quararibea asterolepis",38.5,0.454
"2806","Quararibea","Quararibea asterolepis",38.6,0.454
"2807","Quararibea","Quararibea asterolepis",38.7,0.454
"2808","Quararibea","Quararibea asterolepis",38.8,0.454
"2809","Quararibea","Quararibea asterolepis",38.8,0.454
"2810","Quararibea","Quararibea asterolepis",38.8,0.454
"2811","Quararibea","Quararibea asterolepis",38.9,0.454
"2812","Quararibea","Quararibea asterolepis",39,0.454
"2813","Quararibea","Quararibea asterolepis",39,0.454
"2814","Quararibea","Quararibea asterolepis",39.1,0.454
"2815","Quararibea","Quararibea asterolepis",39.2,0.454
"2816","Quararibea","Quararibea asterolepis",39.3,0.454
"2817","Quararibea","Quararibea asterolepis",39.4,0.454
"2818","Quararibea","Quararibea asterolepis",39.4,0.454
"2819","Quararibea","Quararibea asterolepis",39.5,0.454
"2820","Quararibea","Quararibea asterolepis",39.7,0.454
"2821","Quararibea","Quararibea asterolepis",39.7,0.454
"2822","Quararibea","Quararibea asterolepis",39.7,0.454
"2823","Quararibea","Quararibea asterolepis",39.8,0.454
"2824","Quararibea","Quararibea asterolepis",39.9,0.454
"2825","Quararibea","Quararibea asterolepis",40,0.454
"2826","Quararibea","Quararibea asterolepis",40,0.454
"2827","Quararibea","Quararibea asterolepis",40.3,0.454
"2828","Quararibea","Quararibea asterolepis",40.4,0.454
"2829","Quararibea","Quararibea asterolepis",40.6,0.454
"2830","Quararibea","Quararibea asterolepis",40.7,0.454
"2831","Quararibea","Quararibea asterolepis",40.7,0.454
"2832","Quararibea","Quararibea asterolepis",40.8,0.454
"2833","Quararibea","Quararibea asterolepis",40.8,0.454
"2834","Quararibea","Quararibea asterolepis",41,0.454
"2835","Quararibea","Quararibea asterolepis",41,0.454
"2836","Quararibea","Quararibea asterolepis",41,0.454
"2837","Quararibea","Quararibea asterolepis",41.1,0.454
"2838","Quararibea","Quararibea asterolepis",41.2,0.454
"2839","Quararibea","Quararibea asterolepis",41.3,0.454
"2840","Quararibea","Quararibea asterolepis",41.5,0.454
"2841","Quararibea","Quararibea asterolepis",41.5,0.454
"2842","Quararibea","Quararibea asterolepis",41.5,0.454
"2843","Quararibea","Quararibea asterolepis",41.7,0.454
"2844","Quararibea","Quararibea asterolepis",41.9,0.454
"2845","Quararibea","Quararibea asterolepis",42,0.454
"2846","Quararibea","Quararibea asterolepis",42,0.454
"2847","Quararibea","Quararibea asterolepis",42,0.454
"2848","Quararibea","Quararibea asterolepis",42,0.454
"2849","Quararibea","Quararibea asterolepis",42,0.454
"2850","Quararibea","Quararibea asterolepis",42.1,0.454
"2851","Quararibea","Quararibea asterolepis",42.2,0.454
"2852","Quararibea","Quararibea asterolepis",42.4,0.454
"2853","Quararibea","Quararibea asterolepis",42.6,0.454
"2854","Quararibea","Quararibea asterolepis",42.8,0.454
"2855","Quararibea","Quararibea asterolepis",42.8,0.454
"2856","Quararibea","Quararibea asterolepis",43,0.454
"2857","Quararibea","Quararibea asterolepis",43,0.454
"2858","Quararibea","Quararibea asterolepis",43.2,0.454
"2859","Quararibea","Quararibea asterolepis",43.2,0.454
"2860","Quararibea","Quararibea asterolepis",43.5,0.454
"2861","Quararibea","Quararibea asterolepis",43.5,0.454
"2862","Quararibea","Quararibea asterolepis",43.6,0.454
"2863","Quararibea","Quararibea asterolepis",44,0.454
"2864","Quararibea","Quararibea asterolepis",44,0.454
"2865","Quararibea","Quararibea asterolepis",44,0.454
"2866","Quararibea","Quararibea asterolepis",44,0.454
"2867","Quararibea","Quararibea asterolepis",44.2,0.454
"2868","Quararibea","Quararibea asterolepis",44.2,0.454
"2869","Quararibea","Quararibea asterolepis",44.4,0.454
"2870","Quararibea","Quararibea asterolepis",44.5,0.454
"2871","Quararibea","Quararibea asterolepis",44.7,0.454
"2872","Quararibea","Quararibea asterolepis",44.7,0.454
"2873","Quararibea","Quararibea asterolepis",45.2,0.454
"2874","Quararibea","Quararibea asterolepis",45.2,0.454
"2875","Quararibea","Quararibea asterolepis",45.2,0.454
"2876","Quararibea","Quararibea asterolepis",45.4,0.454
"2877","Quararibea","Quararibea asterolepis",45.5,0.454
"2878","Quararibea","Quararibea asterolepis",45.5,0.454
"2879","Quararibea","Quararibea asterolepis",45.7,0.454
"2880","Quararibea","Quararibea asterolepis",46,0.454
"2881","Quararibea","Quararibea asterolepis",46.2,0.454
"2882","Quararibea","Quararibea asterolepis",46.3,0.454
"2883","Quararibea","Quararibea asterolepis",46.5,0.454
"2884","Quararibea","Quararibea asterolepis",46.9,0.454
"2885","Quararibea","Quararibea asterolepis",47.2,0.454
"2886","Quararibea","Quararibea asterolepis",47.2,0.454
"2887","Quararibea","Quararibea asterolepis",47.3,0.454
"2888","Quararibea","Quararibea asterolepis",47.5,0.454
"2889","Quararibea","Quararibea asterolepis",47.6,0.454
"2890","Quararibea","Quararibea asterolepis",47.8,0.454
"2891","Quararibea","Quararibea asterolepis",47.9,0.454
"2892","Quararibea","Quararibea asterolepis",48,0.454
"2893","Quararibea","Quararibea asterolepis",48,0.454
"2894","Quararibea","Quararibea asterolepis",48.2,0.454
"2895","Quararibea","Quararibea asterolepis",48.4,0.454
"2896","Quararibea","Quararibea asterolepis",48.5,0.454
"2897","Quararibea","Quararibea asterolepis",48.7,0.454
"2898","Quararibea","Quararibea asterolepis",48.9,0.454
"2899","Quararibea","Quararibea asterolepis",48.9,0.454
"2900","Quararibea","Quararibea asterolepis",48.9,0.454
"2901","Quararibea","Quararibea asterolepis",49.2,0.454
"2902","Quararibea","Quararibea asterolepis",49.2,0.454
"2903","Quararibea","Quararibea asterolepis",49.3,0.454
"2904","Quararibea","Quararibea asterolepis",49.6,0.454
"2905","Quararibea","Quararibea asterolepis",49.8,0.454
"2906","Quararibea","Quararibea asterolepis",49.8,0.454
"2907","Quararibea","Quararibea asterolepis",49.8,0.454
"2908","Quararibea","Quararibea asterolepis",50,0.454
"2909","Quararibea","Quararibea asterolepis",50,0.454
"2910","Quararibea","Quararibea asterolepis",50.1,0.454
"2911","Quararibea","Quararibea asterolepis",50.3,0.454
"2912","Quararibea","Quararibea asterolepis",50.3,0.454
"2913","Quararibea","Quararibea asterolepis",50.5,0.454
"2914","Quararibea","Quararibea asterolepis",50.8,0.454
"2915","Quararibea","Quararibea asterolepis",50.8,0.454
"2916","Quararibea","Quararibea asterolepis",50.9,0.454
"2917","Quararibea","Quararibea asterolepis",51,0.454
"2918","Quararibea","Quararibea asterolepis",51,0.454
"2919","Quararibea","Quararibea asterolepis",51.2,0.454
"2920","Quararibea","Quararibea asterolepis",51.5,0.454
"2921","Quararibea","Quararibea asterolepis",51.5,0.454
"2922","Quararibea","Quararibea asterolepis",51.7,0.454
"2923","Quararibea","Quararibea asterolepis",51.9,0.454
"2924","Quararibea","Quararibea asterolepis",51.9,0.454
"2925","Quararibea","Quararibea asterolepis",52,0.454
"2926","Quararibea","Quararibea asterolepis",52,0.454
"2927","Quararibea","Quararibea asterolepis",52.1,0.454
"2928","Quararibea","Quararibea asterolepis",52.3,0.454
"2929","Quararibea","Quararibea asterolepis",52.3,0.454
"2930","Quararibea","Quararibea asterolepis",52.4,0.454
"2931","Quararibea","Quararibea asterolepis",52.4,0.454
"2932","Quararibea","Quararibea asterolepis",52.5,0.454
"2933","Quararibea","Quararibea asterolepis",52.7,0.454
"2934","Quararibea","Quararibea asterolepis",52.8,0.454
"2935","Quararibea","Quararibea asterolepis",52.8,0.454
"2936","Quararibea","Quararibea asterolepis",53,0.454
"2937","Quararibea","Quararibea asterolepis",53.2,0.454
"2938","Quararibea","Quararibea asterolepis",53.7,0.454
"2939","Quararibea","Quararibea asterolepis",54,0.454
"2940","Quararibea","Quararibea asterolepis",54.2,0.454
"2941","Quararibea","Quararibea asterolepis",54.2,0.454
"2942","Quararibea","Quararibea asterolepis",54.2,0.454
"2943","Quararibea","Quararibea asterolepis",54.5,0.454
"2944","Quararibea","Quararibea asterolepis",54.5,0.454
"2945","Quararibea","Quararibea asterolepis",54.8,0.454
"2946","Quararibea","Quararibea asterolepis",54.8,0.454
"2947","Quararibea","Quararibea asterolepis",55.5,0.454
"2948","Quararibea","Quararibea asterolepis",55.7,0.454
"2949","Quararibea","Quararibea asterolepis",56,0.454
"2950","Quararibea","Quararibea asterolepis",56,0.454
"2951","Quararibea","Quararibea asterolepis",56.6,0.454
"2952","Quararibea","Quararibea asterolepis",57,0.454
"2953","Quararibea","Quararibea asterolepis",57,0.454
"2954","Quararibea","Quararibea asterolepis",57,0.454
"2955","Quararibea","Quararibea asterolepis",57.5,0.454
"2956","Quararibea","Quararibea asterolepis",58,0.454
"2957","Quararibea","Quararibea asterolepis",58,0.454
"2958","Quararibea","Quararibea asterolepis",58.2,0.454
"2959","Quararibea","Quararibea asterolepis",58.3,0.454
"2960","Quararibea","Quararibea asterolepis",58.3,0.454
"2961","Quararibea","Quararibea asterolepis",58.5,0.454
"2962","Quararibea","Quararibea asterolepis",58.5,0.454
"2963","Quararibea","Quararibea asterolepis",58.6,0.454
"2964","Quararibea","Quararibea asterolepis",59,0.454
"2965","Quararibea","Quararibea asterolepis",59.2,0.454
"2966","Quararibea","Quararibea asterolepis",59.2,0.454
"2967","Quararibea","Quararibea asterolepis",59.3,0.454
"2968","Quararibea","Quararibea asterolepis",59.3,0.454
"2969","Quararibea","Quararibea asterolepis",59.5,0.454
"2970","Quararibea","Quararibea asterolepis",59.8,0.454
"2971","Quararibea","Quararibea asterolepis",60.2,0.454
"2972","Quararibea","Quararibea asterolepis",60.7,0.454
"2973","Quararibea","Quararibea asterolepis",61,0.454
"2974","Quararibea","Quararibea asterolepis",61.2,0.454
"2975","Quararibea","Quararibea asterolepis",61.4,0.454
"2976","Quararibea","Quararibea asterolepis",61.8,0.454
"2977","Quararibea","Quararibea asterolepis",62.2,0.454
"2978","Quararibea","Quararibea asterolepis",62.2,0.454
"2979","Quararibea","Quararibea asterolepis",62.5,0.454
"2980","Quararibea","Quararibea asterolepis",62.6,0.454
"2981","Quararibea","Quararibea asterolepis",62.8,0.454
"2982","Quararibea","Quararibea asterolepis",62.8,0.454
"2983","Quararibea","Quararibea asterolepis",63,0.454
"2984","Quararibea","Quararibea asterolepis",63.4,0.454
"2985","Quararibea","Quararibea asterolepis",63.6,0.454
"2986","Quararibea","Quararibea asterolepis",63.8,0.454
"2987","Quararibea","Quararibea asterolepis",64.1,0.454
"2988","Quararibea","Quararibea asterolepis",64.2,0.454
"2989","Quararibea","Quararibea asterolepis",64.5,0.454
"2990","Quararibea","Quararibea asterolepis",64.6,0.454
"2991","Quararibea","Quararibea asterolepis",64.8,0.454
"2992","Quararibea","Quararibea asterolepis",65,0.454
"2993","Quararibea","Quararibea asterolepis",65.6,0.454
"2994","Quararibea","Quararibea asterolepis",66,0.454
"2995","Quararibea","Quararibea asterolepis",66.5,0.454
"2996","Quararibea","Quararibea asterolepis",66.8,0.454
"2997","Quararibea","Quararibea asterolepis",67.5,0.454
"2998","Quararibea","Quararibea asterolepis",67.5,0.454
"2999","Quararibea","Quararibea asterolepis",67.7,0.454
"3000","Quararibea","Quararibea asterolepis",67.8,0.454
"3001","Quararibea","Quararibea asterolepis",68,0.454
"3002","Quararibea","Quararibea asterolepis",68,0.454
"3003","Quararibea","Quararibea asterolepis",68.2,0.454
"3004","Quararibea","Quararibea asterolepis",68.2,0.454
"3005","Quararibea","Quararibea asterolepis",68.5,0.454
"3006","Quararibea","Quararibea asterolepis",69.3,0.454
"3007","Quararibea","Quararibea asterolepis",69.5,0.454
"3008","Quararibea","Quararibea asterolepis",69.9,0.454
"3009","Quararibea","Quararibea asterolepis",70,0.454
"3010","Quararibea","Quararibea asterolepis",70,0.454
"3011","Quararibea","Quararibea asterolepis",70.4,0.454
"3012","Quararibea","Quararibea asterolepis",71,0.454
"3013","Quararibea","Quararibea asterolepis",71.8,0.454
"3014","Quararibea","Quararibea asterolepis",72,0.454
"3015","Quararibea","Quararibea asterolepis",72,0.454
"3016","Quararibea","Quararibea asterolepis",72.2,0.454
"3017","Quararibea","Quararibea asterolepis",72.2,0.454
"3018","Quararibea","Quararibea asterolepis",73,0.454
"3019","Quararibea","Quararibea asterolepis",73,0.454
"3020","Quararibea","Quararibea asterolepis",73,0.454
"3021","Quararibea","Quararibea asterolepis",73.1,0.454
"3022","Quararibea","Quararibea asterolepis",73.4,0.454
"3023","Quararibea","Quararibea asterolepis",73.4,0.454
"3024","Quararibea","Quararibea asterolepis",73.7,0.454
"3025","Quararibea","Quararibea asterolepis",73.8,0.454
"3026","Quararibea","Quararibea asterolepis",74.3,0.454
"3027","Quararibea","Quararibea asterolepis",75.8,0.454
"3028","Quararibea","Quararibea asterolepis",76.2,0.454
"3029","Quararibea","Quararibea asterolepis",76.5,0.454
"3030","Quararibea","Quararibea asterolepis",76.5,0.454
"3031","Quararibea","Quararibea asterolepis",76.6,0.454
"3032","Quararibea","Quararibea asterolepis",77.2,0.454
"3033","Quararibea","Quararibea asterolepis",77.2,0.454
"3034","Quararibea","Quararibea asterolepis",77.5,0.454
"3035","Quararibea","Quararibea asterolepis",77.8,0.454
"3036","Quararibea","Quararibea asterolepis",78.3,0.454
"3037","Quararibea","Quararibea asterolepis",78.3,0.454
"3038","Quararibea","Quararibea asterolepis",78.6,0.454
"3039","Quararibea","Quararibea asterolepis",78.7,0.454
"3040","Quararibea","Quararibea asterolepis",79,0.454
"3041","Quararibea","Quararibea asterolepis",79,0.454
"3042","Quararibea","Quararibea asterolepis",79.4,0.454
"3043","Quararibea","Quararibea asterolepis",79.8,0.454
"3044","Quararibea","Quararibea asterolepis",79.9,0.454
"3045","Quararibea","Quararibea asterolepis",80.4,0.454
"3046","Quararibea","Quararibea asterolepis",80.9,0.454
"3047","Quararibea","Quararibea asterolepis",81.1,0.454
"3048","Quararibea","Quararibea asterolepis",81.2,0.454
"3049","Quararibea","Quararibea asterolepis",81.8,0.454
"3050","Quararibea","Quararibea asterolepis",82.2,0.454
"3051","Quararibea","Quararibea asterolepis",82.4,0.454
"3052","Quararibea","Quararibea asterolepis",84.5,0.454
"3053","Quararibea","Quararibea asterolepis",87.6,0.454
"3054","Quararibea","Quararibea asterolepis",88,0.454
